customer_id,age,gender,city,annual_income_inr,vehicle_brand,vehicle_segment,fuel_type,vehicle_age_years,vehicle_value_inr,years_licensed,annual_mileage_km,previous_claims,driving_score,claim_probability,claim_occurred,actual_claim_amount_inr,expected_loss_inr,risk_level,premium_inr
CUST047283,20,Male,Chennai,4294550,Toyota,Luxury,Petrol,13,3897913,12,8982,1,58.3,0.914,1,54417,49738.0,High,70146
CUST047284,59,Male,Surat,2479162,Kia,Hatchback,Petrol,13,496641,40,18685,1,61.8,0.9079,1,56916,51672.0,High,72758
CUST047285,25,Female,Indore,1419764,Nissan,Hatchback,Petrol,1,1983564,13,37012,0,86.0,0.3781,0,0,34033.0,Medium,48945
CUST047286,43,Male,Chennai,4938697,BMW,Sedan,CNG,7,1840272,26,22274,0,74.5,0.6009,0,0,54078.0,High,76005
CUST047287,27,Female,Nagpur,1255670,MG,Hatchback,EV,4,2164516,9,34645,0,83.4,0.4618,0,0,41564.0,High,59111
CUST047288,51,Female,Nagpur,3654383,Tata,Hatchback,Petrol,7,3081811,33,12465,0,86.0,0.4336,0,0,39026.0,Medium,55685
CUST047289,63,Female,Hyderabad,3054814,Audi,Hatchback,Diesel,8,1589513,40,33510,0,74.8,0.6417,1,63718,40891.0,High,58202
CUST047290,53,Female,Coimbatore,4984951,Ford,Hatchback,Petrol,14,3578826,35,25749,0,65.1,0.8131,1,71711,58310.0,High,81718
CUST047291,70,Male,Patna,3342970,BMW,SUV,Petrol,12,1199838,40,34869,0,67.8,0.7807,1,45435,35470.0,High,50885
CUST047292,29,Female,Visakhapatnam,2091205,Maruti,SUV,CNG,10,1741730,13,18220,0,84.6,0.526,1,115430,60713.0,High,84963
CUST047293,37,Male,Bengaluru,606540,Hyundai,Luxury,Petrol,8,3790110,19,23543,1,64.3,0.8595,1,100891,86719.0,High,120071
CUST047294,46,Male,Indore,3560410,MG,SUV,Petrol,3,3201990,28,18548,0,83.8,0.3981,0,0,35833.0,Medium,51375
CUST047295,31,Female,Mumbai,4840408,Honda,Sedan,EV,9,1631758,13,34390,1,69.2,0.8521,1,67081,57162.0,High,80169
CUST047296,65,Female,Kochi,3834275,Mahindra,Sedan,Diesel,1,2079171,40,35942,1,78.9,0.6553,0,0,58978.0,High,82621
CUST047297,22,Male,Patna,2614447,Mahindra,SUV,Petrol,13,1260891,8,37062,1,58.4,0.9335,1,207278,193495.0,High,150000
CUST047298,65,Female,Pune,1426935,Maruti,SUV,Petrol,10,741957,40,18537,0,71.7,0.6795,1,167735,113976.0,High,150000
CUST047299,44,Female,Chandigarh,3465392,Kia,Hatchback,Petrol,1,702189,26,39803,0,86.5,0.3786,1,82379,31185.0,Medium,45100
CUST047300,21,Female,Bhopal,1108336,BMW,Hatchback,Diesel,15,3889118,15,6144,0,75.6,0.6971,1,53328,37177.0,High,53189
CUST047301,46,Male,Coimbatore,1876003,Hyundai,Sedan,Petrol,11,1047888,28,21182,0,75.7,0.6583,0,0,59249.0,High,82986
CUST047302,20,Female,Kolkata,2970261,Skoda,SUV,Diesel,4,3582775,3,7083,0,86.1,0.3628,1,66136,23995.0,Medium,35394
CUST047303,50,Female,Lucknow,4519289,Maruti,Hatchback,EV,9,3484037,32,8506,0,71.3,0.6438,0,0,57940.0,High,81218
CUST047304,47,Female,Patna,4498495,Mercedes,Hatchback,CNG,3,3067566,29,35673,0,87.8,0.3904,1,111529,43539.0,Medium,61778
CUST047305,53,Female,Surat,1480219,Honda,Sedan,CNG,5,2917932,35,29038,1,68.1,0.8078,1,92064,74373.0,High,103403
CUST047306,26,Female,Visakhapatnam,3507988,MG,SUV,Diesel,8,552353,19,15082,1,81.5,0.7041,0,0,63372.0,High,88552
CUST047307,18,Male,Ahmedabad,3303867,Tata,Hatchback,Diesel,6,2168650,22,39987,0,80.5,0.5508,0,0,49573.0,High,69924
CUST047308,65,Male,Delhi,2849172,Nissan,Hatchback,Diesel,15,3168131,40,39000,0,65.2,0.8432,1,53855,45412.0,High,64306
CUST047309,40,Female,Surat,4139551,Kia,Luxury,Diesel,11,2862055,22,12248,0,85.2,0.5229,0,0,47059.0,High,66530
CUST047310,20,Male,Pune,1024233,BMW,Hatchback,EV,13,3849384,14,39886,0,67.0,0.808,1,169236,136738.0,High,150000
CUST047311,49,Male,Bengaluru,1191564,Skoda,Sedan,Petrol,10,3622206,31,6673,0,76.5,0.5967,1,104113,62128.0,High,86873
CUST047312,41,Male,Chandigarh,2108534,BMW,SUV,Petrol,3,2107734,23,10615,2,64.2,0.8895,1,51970,46229.0,High,65409
CUST047313,23,Male,Bengaluru,2469546,Mercedes,SUV,Petrol,6,3766370,6,9976,1,77.4,0.7026,1,72063,50628.0,High,71348
CUST047314,30,Male,Visakhapatnam,2899060,Maruti,Hatchback,Diesel,1,1049935,22,11212,2,65.8,0.8646,0,0,77810.0,High,108043
CUST047315,66,Male,Bhopal,1925184,Nissan,Hatchback,CNG,4,1456328,40,23702,2,64.9,0.9057,1,68514,62050.0,High,86768
CUST047316,32,Male,Lucknow,2760399,Toyota,SUV,Petrol,11,457697,14,6284,1,72.3,0.8145,1,113183,92186.0,High,127451
CUST047317,70,Female,Bhopal,744801,Maruti,Hatchback,EV,10,3328921,40,23989,0,67.5,0.7338,1,198733,145836.0,High,150000
CUST047318,47,Female,Ahmedabad,1075484,Kia,Sedan,Diesel,8,2479891,29,31061,0,76.4,0.6183,1,99014,61216.0,High,85642
CUST047319,29,Female,Surat,2529618,BMW,Sedan,EV,10,1034994,11,26401,0,69.3,0.7205,1,63205,45538.0,High,64477
CUST047320,57,Female,Coimbatore,3167652,Nissan,Hatchback,Petrol,13,1607963,39,10647,0,79.3,0.6294,1,125387,78918.0,High,109539
CUST047321,65,Female,Patna,3840057,Toyota,Luxury,Diesel,8,976054,40,36081,1,62.3,0.8846,1,101162,89486.0,High,123805
CUST047322,52,Male,Hyderabad,2305564,Ford,Hatchback,Petrol,3,3476782,34,27494,0,82.4,0.4365,0,0,39289.0,Medium,56040
CUST047323,45,Female,Patna,3532730,Hyundai,SUV,Petrol,7,2760633,27,25406,1,70.6,0.8073,1,54133,43702.0,High,61998
CUST047324,21,Male,Surat,2147786,Mahindra,SUV,Petrol,4,429001,27,5214,1,81.0,0.6153,1,23796,14642.0,High,22767
CUST047325,24,Male,Chennai,3218630,Skoda,SUV,Petrol,2,675268,6,23329,0,90.6,0.3131,0,0,28183.0,Medium,41047
CUST047326,64,Male,Jaipur,3103285,Jeep,Luxury,Petrol,12,318214,40,6079,1,65.1,0.8718,1,195889,170778.0,High,150000
CUST047327,60,Female,Surat,1880213,Audi,SUV,Diesel,5,2919346,40,25157,1,65.9,0.8183,1,39612,32414.0,High,46760
CUST047328,33,Female,Bhopal,3070509,Mahindra,Sedan,Diesel,3,785418,20,27571,0,90.5,0.3403,0,0,30631.0,Medium,44351
CUST047329,39,Female,Bengaluru,4932772,BMW,Sedan,Petrol,12,1382111,26,5593,0,79.1,0.6012,1,98351,59126.0,High,82821
CUST047330,63,Female,Pune,1227790,Kia,Hatchback,Diesel,15,2304817,40,20457,0,75.7,0.7255,0,0,65297.0,High,91151
CUST047331,62,Female,Indore,1062614,Toyota,Sedan,Petrol,12,1722606,40,38335,1,57.9,0.9308,1,189649,176526.0,High,150000
CUST047332,58,Female,Jaipur,1710965,Hyundai,Hatchback,Petrol,2,1695092,40,32778,0,77.8,0.487,1,38416,18708.0,High,28256
CUST047333,42,Male,Coimbatore,2440822,Hyundai,Hatchback,Petrol,3,3344995,24,16509,0,93.5,0.2848,0,0,25633.0,Medium,37605
CUST047334,67,Male,Bhopal,2470916,MG,SUV,Diesel,12,1677217,40,17469,0,70.7,0.7212,0,0,64908.0,High,90626
CUST047335,20,Male,Chennai,3106067,Toyota,Sedan,Petrol,0,387285,2,5690,1,88.2,0.4494,0,0,40442.0,Medium,57597
CUST047336,69,Male,Surat,3011996,Mahindra,SUV,Diesel,9,3479031,40,26230,0,76.0,0.6303,1,195339,123125.0,High,150000
CUST047337,39,Female,Kochi,1809542,Renault,Hatchback,Petrol,7,2810402,21,20734,1,65.3,0.8391,1,53978,45292.0,High,64144
CUST047338,48,Female,Mumbai,1912789,Jeep,SUV,CNG,8,529139,30,28678,1,61.2,0.8824,1,150343,132656.0,High,150000
CUST047339,54,Male,Kolkata,382660,Skoda,SUV,Diesel,5,2184143,36,11335,0,92.5,0.3179,0,0,28615.0,Medium,41630
CUST047340,39,Male,Bhopal,3036291,Toyota,Sedan,Petrol,4,1681526,26,31550,0,84.0,0.447,0,0,40232.0,Medium,57313
CUST047341,44,Female,Kochi,296653,Renault,SUV,CNG,11,1374945,26,17521,0,75.7,0.6501,1,23197,15080.0,High,23357
CUST047342,19,Female,Kochi,2640240,BMW,SUV,Petrol,8,801184,22,26427,0,76.1,0.6108,1,275170,168081.0,High,150000
CUST047343,39,Male,Bengaluru,287676,Jeep,SUV,Petrol,3,1523595,21,37370,1,72.6,0.7564,1,106163,80299.0,High,111404
CUST047344,70,Male,Chennai,3496772,Volkswagen,Hatchback,EV,15,2837535,40,35039,1,42.3,0.973,1,108789,105848.0,High,145895
CUST047345,34,Male,Ahmedabad,600346,Nissan,Luxury,EV,13,728555,16,14348,2,52.1,0.9714,1,88034,85520.0,High,118452
CUST047346,65,Male,Indore,2611574,Honda,Luxury,Diesel,0,1017822,40,28767,1,82.2,0.5807,1,125257,72741.0,High,101201
CUST047347,37,Female,Lucknow,479205,Ford,SUV,Diesel,11,1042947,26,11485,0,75.6,0.638,1,48934,31221.0,High,45149
CUST047348,41,Male,Bhubaneswar,211704,Tata,SUV,Petrol,12,810015,23,5001,2,60.4,0.9498,1,78800,74841.0,High,104035
CUST047349,62,Male,Pune,655901,Volkswagen,Hatchback,Petrol,10,1809058,40,34862,0,74.1,0.6886,0,0,61975.0,High,86666
CUST047350,48,Male,Kochi,4543027,Hyundai,Sedan,Diesel,6,2830573,30,37254,1,62.7,0.8661,1,143766,124514.0,High,150000
CUST047351,69,Male,Visakhapatnam,1011556,Maruti,Sedan,Diesel,0,3115439,40,24191,0,98.7,0.2072,0,0,18652.0,Medium,28180
CUST047352,60,Male,Chandigarh,564743,Audi,SUV,Petrol,13,1909663,40,28067,0,72.4,0.7408,1,77661,57530.0,High,80666
CUST047353,25,Female,Chennai,2632010,Hyundai,Luxury,Diesel,14,2510913,28,25759,0,72.1,0.7547,0,0,67925.0,High,94699
CUST047354,70,Male,Chennai,4756417,Toyota,Luxury,Diesel,11,1841036,40,25686,0,75.4,0.6718,1,112250,75408.0,High,104801
CUST047355,22,Female,Jaipur,1332713,Volkswagen,Hatchback,Petrol,8,809912,13,39156,0,71.9,0.687,1,183420,126014.0,High,150000
CUST047356,19,Male,Hyderabad,3350223,Maruti,Luxury,Diesel,3,2959096,11,38366,0,83.5,0.4493,1,173860,78124.0,Medium,108467
CUST047357,21,Male,Kochi,1633621,Tata,SUV,Petrol,11,3077953,3,31206,0,74.1,0.698,1,128904,89978.0,High,124470
CUST047358,52,Female,Indore,1038189,Maruti,SUV,Diesel,2,2397970,34,21520,0,85.6,0.3642,1,80936,29479.0,Medium,42796
CUST047359,51,Female,Mumbai,896200,Maruti,SUV,Petrol,3,2748682,33,39997,0,81.0,0.4856,1,74294,36078.0,High,51705
CUST047360,20,Female,Lucknow,868891,Jeep,SUV,Diesel,0,1619530,3,8525,0,86.0,0.2963,1,160707,47621.0,Medium,67288
CUST047361,65,Male,Lucknow,3443674,Skoda,Sedan,CNG,5,1564821,40,11377,0,88.7,0.3608,0,0,32474.0,Medium,46840
CUST047362,37,Male,Visakhapatnam,3695493,Hyundai,Hatchback,Diesel,6,1132094,29,5846,1,69.0,0.7753,0,0,69780.0,High,97203
CUST047363,26,Female,Pune,4821393,Honda,Sedan,Diesel,6,1993194,16,15736,0,86.5,0.4167,0,0,37503.0,Medium,53629
CUST047364,23,Female,Jaipur,4207200,Maruti,Hatchback,Petrol,4,1333758,18,9003,0,92.1,0.3004,1,234777,70517.0,Medium,98198
CUST047365,64,Female,Chandigarh,559116,Honda,SUV,Diesel,13,502731,40,33444,1,57.1,0.9352,1,144473,135108.0,High,150000
CUST047366,22,Male,Indore,2164923,BMW,SUV,Diesel,9,1650435,23,8095,0,81.8,0.5147,1,66629,34294.0,High,49297
CUST047367,58,Female,Bengaluru,1958709,Skoda,Sedan,Diesel,11,3473058,40,31428,1,70.2,0.8624,1,47394,40873.0,High,58178
CUST047368,55,Male,Hyderabad,1555928,BMW,SUV,EV,9,334043,37,39668,0,70.9,0.7156,0,0,64408.0,High,89951
CUST047369,52,Female,Ahmedabad,2915023,Volkswagen,Hatchback,Diesel,4,3463897,34,15072,0,88.0,0.3591,0,0,32315.0,Medium,46626
CUST047370,48,Male,Kolkata,4360307,Ford,SUV,Petrol,5,3819164,30,25279,1,69.4,0.7917,1,124493,98561.0,High,136057
CUST047371,30,Female,Delhi,611534,Ford,Luxury,Petrol,9,667745,18,39321,0,68.9,0.7344,1,128072,94057.0,High,129977
CUST047372,43,Male,Jaipur,2230611,Mahindra,Sedan,EV,11,1489344,25,30774,2,52.5,0.971,1,236264,229420.0,High,150000
CUST047373,39,Male,Patna,4863888,Maruti,SUV,Petrol,7,889725,21,38178,0,72.1,0.6655,1,345167,229706.0,High,150000
CUST047374,49,Male,Patna,4161878,Jeep,Luxury,Diesel,8,1302229,31,15115,0,84.8,0.4757,0,0,42809.0,High,60792
CUST047375,32,Male,Hyderabad,473974,Mercedes,Luxury,Petrol,13,2321339,14,39527,0,67.5,0.804,1,152550,122647.0,High,150000
CUST047376,28,Female,Visakhapatnam,2488198,Renault,Hatchback,Petrol,5,3202705,10,31027,0,79.9,0.5164,0,0,46476.0,High,65743
CUST047377,33,Female,Delhi,2514716,BMW,Hatchback,Petrol,2,3238087,18,37584,0,79.9,0.4723,1,68511,32355.0,High,46680
CUST047378,64,Male,Visakhapatnam,3874835,Jeep,Hatchback,CNG,5,1848561,40,36615,2,55.5,0.9499,1,51396,48819.0,High,68906
CUST047379,23,Female,Chandigarh,2650831,BMW,Sedan,EV,14,3270717,11,14327,1,56.1,0.9312,1,80641,75096.0,High,104380
CUST047380,63,Female,Hyderabad,3537415,Nissan,Hatchback,Petrol,3,1301939,40,39570,0,88.8,0.3888,1,77377,30085.0,Medium,43614
CUST047381,28,Female,Visakhapatnam,4784061,Renault,SUV,Petrol,15,3793541,10,22264,0,69.3,0.7874,1,54098,42596.0,High,60504
CUST047382,69,Female,Visakhapatnam,2281227,Mahindra,Sedan,Diesel,3,1005449,40,13725,1,77.7,0.6548,0,0,58929.0,High,82554
CUST047383,27,Female,Mumbai,3763123,Toyota,Sedan,CNG,10,2446479,10,32091,0,75.2,0.6706,1,121740,81638.0,High,113212
CUST047384,33,Male,Chennai,1084475,MG,Sedan,Petrol,10,1427446,15,27484,1,61.8,0.8941,1,63537,56807.0,High,79690
CUST047385,29,Male,Kochi,4766810,Tata,SUV,Petrol,6,2802380,28,21055,1,70.8,0.7859,1,131616,103443.0,High,142648
CUST047386,24,Female,Bhubaneswar,1972340,Maruti,Luxury,Petrol,5,1652850,16,17096,0,88.3,0.3787,1,157882,59794.0,Medium,83722
CUST047387,56,Female,Bhopal,4758289,Honda,Hatchback,Petrol,7,2684017,38,23724,0,85.1,0.4735,0,0,42616.0,High,60532
CUST047388,44,Male,Delhi,1260145,Renault,Luxury,Diesel,10,645033,26,10589,0,88.4,0.459,1,156549,71852.0,High,100000
CUST047389,41,Female,Patna,3322292,Kia,Sedan,Petrol,7,3478955,29,34544,0,79.9,0.5645,0,0,50809.0,High,71592
CUST047390,67,Female,Pune,614211,Tata,SUV,Diesel,2,2987780,40,19208,1,81.8,0.6016,1,54083,32537.0,High,46925
CUST047391,32,Male,Kochi,4563965,Mercedes,SUV,Diesel,10,3285534,25,7677,3,50.3,0.9839,1,183055,180103.0,High,150000
CUST047392,23,Female,Surat,4123767,Renault,Hatchback,CNG,3,3279334,20,15016,0,99.5,0.225,1,43785,9852.0,Medium,16300
CUST047393,36,Female,Delhi,4244926,Mercedes,Sedan,CNG,1,3986720,19,29846,0,87.3,0.3462,0,0,31161.0,Medium,45068
CUST047394,25,Male,Hyderabad,4956979,BMW,SUV,Petrol,0,1690065,7,14954,1,83.4,0.5327,1,146741,78174.0,High,108535
CUST047395,69,Male,Ahmedabad,3925688,Maruti,Sedan,Petrol,6,3631992,40,38929,0,75.6,0.6084,0,0,54755.0,High,76919
CUST047396,64,Female,Chandigarh,362005,MG,SUV,Petrol,7,3954749,40,30648,2,55.7,0.9539,1,193748,184810.0,High,150000
CUST047397,53,Female,Kolkata,1258802,Mercedes,Sedan,Petrol,11,2363345,35,30455,1,66.1,0.884,1,40716,35992.0,High,51589
CUST047398,67,Male,Indore,2904230,Audi,Hatchback,CNG,14,1082004,40,32099,1,50.6,0.9553,1,74980,71626.0,High,99696
CUST047399,30,Female,Bhubaneswar,3549543,Ford,Hatchback,EV,7,2177792,17,20750,1,76.1,0.7521,1,40769,30664.0,High,44397
CUST047400,50,Female,Jaipur,3093017,Mahindra,SUV,Petrol,12,2566594,32,8194,0,81.5,0.578,0,0,52018.0,High,73224
CUST047401,49,Female,Kochi,4515355,BMW,SUV,CNG,5,1594132,31,15805,2,62.2,0.9166,1,52588,48200.0,High,68070
CUST047402,45,Male,Delhi,4730750,Toyota,Luxury,Diesel,6,3632320,27,12214,0,89.6,0.3709,0,0,33379.0,Medium,48062
CUST047403,57,Female,Delhi,4308774,BMW,Hatchback,CNG,7,2222360,39,10458,3,41.1,0.9874,1,29575,29202.0,High,42423
CUST047404,68,Male,Visakhapatnam,272576,Volkswagen,Sedan,Petrol,3,1123894,40,27713,2,65.3,0.9006,1,68263,61475.0,High,85991
CUST047405,66,Female,Bhopal,3836241,Tata,SUV,EV,7,358600,40,23266,1,65.2,0.8434,1,44098,37194.0,High,53212
CUST047406,27,Male,Pune,4997606,Nissan,Sedan,CNG,5,3790972,9,22412,1,70.8,0.7741,1,60288,46671.0,High,66006
CUST047407,50,Male,Surat,875470,Tata,Sedan,CNG,11,1568510,32,33105,0,74.3,0.6997,1,59456,41600.0,High,59160
CUST047408,18,Male,Bhopal,4603153,Volkswagen,Sedan,Petrol,6,2929826,30,30624,0,74.2,0.6053,1,99284,60101.0,High,84137
CUST047409,38,Male,Chandigarh,2896675,BMW,Hatchback,Petrol,9,1583895,21,8687,0,82.2,0.5113,1,187794,96022.0,High,132629
CUST047410,22,Female,Indore,3031164,Toyota,SUV,CNG,13,1485762,5,25026,1,63.9,0.9044,0,0,81394.0,High,112882
CUST047411,18,Male,Bhopal,3221203,Volkswagen,Sedan,EV,6,1712714,1,16906,0,89.5,0.3831,1,56672,21708.0,Medium,32306
CUST047412,70,Female,Hyderabad,206547,BMW,SUV,Petrol,7,2710346,40,18660,0,89.1,0.4108,0,0,36968.0,Medium,52906
CUST047413,38,Female,Mumbai,2291335,Hyundai,Sedan,Diesel,10,2249888,20,34621,1,59.4,0.9112,1,99192,90383.0,High,125017
CUST047414,42,Female,Kochi,733215,Mercedes,SUV,CNG,13,3657940,24,36974,0,71.9,0.7623,1,111141,84725.0,High,117379
CUST047415,37,Male,Nagpur,4355224,Ford,Sedan,EV,15,2229889,19,8518,1,57.4,0.9285,1,86214,80053.0,High,111071
CUST047416,62,Male,Kochi,4316712,Mercedes,SUV,Petrol,14,2758119,40,35056,1,53.7,0.9496,1,121575,115447.0,High,150000
CUST047417,26,Female,Bhubaneswar,4144579,Kia,SUV,Petrol,4,3357486,8,9531,0,86.8,0.3599,1,56700,20406.0,Medium,30548
CUST047418,33,Male,Indore,740729,Maruti,SUV,Petrol,1,1269026,23,12126,0,91.3,0.2659,0,0,23932.0,Medium,35308
CUST047419,45,Female,Chandigarh,3204301,Hyundai,SUV,EV,7,2682111,29,13335,0,81.1,0.4966,1,52133,25890.0,High,37951
CUST047420,57,Male,Coimbatore,761212,Mahindra,Hatchback,Petrol,0,1697335,39,28653,0,90.2,0.2947,0,0,26524.0,Medium,38807
CUST047421,63,Female,Ahmedabad,312181,Tata,Hatchback,Diesel,14,494581,40,8614,1,75.3,0.8311,1,48418,40240.0,High,57324
CUST047422,66,Male,Ahmedabad,3061006,Ford,SUV,EV,15,2792394,40,29167,0,70.3,0.7906,1,132927,105090.0,High,144871
CUST047423,53,Male,Kochi,1930375,Audi,SUV,Diesel,15,3902856,35,16321,0,62.3,0.8319,1,113311,94268.0,High,130261
CUST047424,56,Female,Mumbai,4922581,Skoda,Sedan,EV,12,1371029,38,33363,0,69.3,0.765,0,0,68850.0,High,95948
CUST047425,66,Female,Chennai,2809375,Maruti,Hatchback,Petrol,12,2480743,40,26669,1,60.3,0.914,1,222469,203337.0,High,150000
CUST047426,41,Male,Bengaluru,1953758,Jeep,SUV,Diesel,1,850246,30,8541,0,86.4,0.3088,1,74601,23040.0,Medium,34104
CUST047427,33,Female,Kochi,1942581,Skoda,Hatchback,Petrol,4,1594192,15,37436,1,69.0,0.8015,1,123890,99293.0,High,137045
CUST047428,31,Male,Bhopal,271705,Volkswagen,SUV,Diesel,3,1744513,13,25499,0,86.8,0.3786,1,251165,95085.0,Medium,131364
CUST047429,65,Female,Hyderabad,1183656,Skoda,Sedan,Petrol,11,2862041,40,13845,2,50.1,0.9696,1,61759,59884.0,High,83844
CUST047430,51,Male,Coimbatore,2749141,Jeep,Sedan,Petrol,10,929406,33,20377,0,84.2,0.5354,0,0,48185.0,High,68050
CUST047431,41,Female,Kolkata,4793010,Kia,SUV,Diesel,1,3547230,23,16288,0,97.1,0.2202,0,0,19822.0,Medium,29760
CUST047432,64,Female,Chennai,553243,Maruti,Luxury,Petrol,14,401661,40,35203,0,65.8,0.8222,1,46329,38091.0,High,54423
CUST047433,28,Female,Patna,3235396,Mahindra,Hatchback,Diesel,3,782900,28,12300,0,92.5,0.2864,0,0,25780.0,Medium,37803
CUST047434,62,Female,Pune,4672390,Mahindra,SUV,Diesel,6,3634459,40,25474,1,77.9,0.7295,1,62887,45875.0,High,64931
CUST047435,53,Male,Delhi,3025076,Audi,Hatchback,CNG,4,3577700,35,25533,0,92.3,0.334,0,0,30063.0,Medium,43585
CUST047436,18,Female,Kochi,2514925,Maruti,SUV,Petrol,14,3749868,1,36952,0,75.4,0.7445,1,86304,64252.0,High,89741
CUST047437,64,Male,Jaipur,2505311,Renault,Hatchback,Petrol,15,2074512,40,25319,0,64.7,0.8278,1,75681,62650.0,High,87577
CUST047438,29,Male,Pune,4531477,Audi,SUV,Petrol,12,2626786,11,28350,0,82.0,0.6213,1,60790,37766.0,High,53984
CUST047439,38,Female,Delhi,465657,Audi,Luxury,Petrol,3,1582865,20,32971,1,76.6,0.7084,0,0,63757.0,High,89072
CUST047440,26,Male,Patna,700520,Skoda,Hatchback,CNG,1,2249708,8,32264,0,94.0,0.2792,0,0,25132.0,Medium,36928
CUST047441,56,Male,Chennai,3126725,Mahindra,SUV,Petrol,1,3719243,38,11717,1,86.1,0.5109,0,0,45981.0,High,65074
CUST047442,20,Female,Patna,2871420,Hyundai,Hatchback,Petrol,0,352178,30,10561,1,85.4,0.4968,0,0,44712.0,High,63361
CUST047443,33,Female,Kolkata,4736379,Audi,Sedan,Diesel,9,1633644,28,19217,0,81.7,0.5438,0,0,48939.0,High,69068
CUST047444,21,Female,Jaipur,1994434,Tata,Hatchback,Petrol,13,889229,3,18436,0,74.1,0.7043,1,54905,38668.0,High,55202
CUST047445,43,Female,Surat,3287619,BMW,Sedan,Diesel,5,755540,25,32168,0,85.3,0.4516,1,128260,57917.0,High,81188
CUST047446,63,Male,Lucknow,1739155,Honda,SUV,CNG,5,3887503,40,25645,0,80.2,0.4985,1,79310,39539.0,High,56378
CUST047447,30,Female,Mumbai,3017899,BMW,Hatchback,CNG,3,1693973,24,17336,0,85.4,0.3763,0,0,33863.0,Medium,48715
CUST047448,37,Male,Pune,2419172,MG,SUV,Petrol,8,1506451,19,15895,0,83.2,0.4968,1,161982,80468.0,High,111632
CUST047449,36,Female,Indore,3856477,Mahindra,Sedan,Diesel,12,3336960,18,23438,0,73.5,0.7051,1,45852,32332.0,High,46648
CUST047450,44,Female,Bhopal,2787277,Kia,Luxury,Petrol,3,3487906,26,21893,0,87.6,0.361,0,0,32492.0,Medium,46864
CUST047451,19,Male,Bhopal,4730179,Renault,Hatchback,Petrol,2,3740828,19,33254,1,67.3,0.7818,1,62482,48846.0,High,68942
CUST047452,27,Male,Bhubaneswar,2405317,Mercedes,SUV,Diesel,10,2804134,28,7678,1,77.5,0.7595,1,196601,149314.0,High,150000
CUST047453,42,Female,Surat,203595,BMW,Hatchback,Petrol,9,2390171,24,9019,0,83.2,0.4995,1,63500,31720.0,High,45822
CUST047454,36,Male,Patna,722181,Hyundai,Hatchback,CNG,8,1027756,22,23241,2,44.7,0.9731,1,88130,85760.0,High,118776
CUST047455,32,Male,Indore,2288766,Mercedes,SUV,Petrol,0,2950629,14,9627,0,97.8,0.1913,0,0,17215.0,Low,26241
CUST047456,56,Male,Ahmedabad,1356302,Nissan,SUV,Diesel,12,1986111,38,7964,0,85.5,0.5289,1,160183,84717.0,High,117367
CUST047457,64,Female,Mumbai,653834,MG,Sedan,Petrol,14,594656,40,31772,1,50.7,0.9549,1,84014,80228.0,High,111308
CUST047458,66,Female,Jaipur,610962,Volkswagen,Sedan,Diesel,1,710822,40,6391,0,99.1,0.1886,0,0,16977.0,Low,25919
CUST047459,41,Female,Chandigarh,3704813,Kia,Sedan,Petrol,0,2279970,24,18720,0,91.7,0.2593,0,0,23340.0,Medium,34510
CUST047460,33,Female,Bhubaneswar,1377418,Audi,Hatchback,Petrol,6,378864,30,27064,0,84.2,0.4731,1,98487,46596.0,High,65904
CUST047461,34,Male,Coimbatore,201970,Honda,Luxury,CNG,11,3918856,16,35914,0,72.1,0.728,1,64989,47312.0,High,66871
CUST047462,33,Female,Bhopal,3926159,Mercedes,Hatchback,Petrol,12,3921290,19,23050,0,75.0,0.6877,0,0,61895.0,High,86558
CUST047463,35,Male,Bhopal,3250136,Volkswagen,Hatchback,Petrol,15,1209493,20,19787,1,60.9,0.9243,1,138422,127941.0,High,150000
CUST047464,66,Female,Kochi,3511541,Renault,SUV,CNG,0,1641469,40,5977,1,90.6,0.4212,0,0,37904.0,Medium,54171
CUST047465,21,Male,Bhubaneswar,1459312,Jeep,Sedan,Diesel,10,1445702,15,21386,0,76.7,0.6296,0,0,56664.0,High,79497
CUST047466,19,Female,Pune,2699092,Volkswagen,Hatchback,Petrol,10,1002073,10,30923,0,70.9,0.7134,1,68455,48834.0,High,68926
CUST047467,66,Female,Bhubaneswar,3881802,Jeep,SUV,Petrol,0,3189280,40,37333,0,85.1,0.3696,0,0,33266.0,Medium,47909
CUST047468,66,Female,Ahmedabad,374443,Honda,SUV,CNG,5,2779484,40,30236,0,78.4,0.5329,1,92448,49268.0,High,69512
CUST047469,48,Male,Hyderabad,630955,Renault,Hatchback,Petrol,5,3552646,30,15004,0,83.6,0.4306,0,0,38755.0,Medium,55319
CUST047470,19,Male,Bhopal,1820766,MG,SUV,CNG,10,1796364,30,12739,0,79.5,0.575,1,133417,76719.0,High,106571
CUST047471,19,Female,Indore,1947489,Nissan,SUV,Petrol,15,2874401,20,31160,0,64.9,0.8341,1,75803,63227.0,High,88357
CUST047472,32,Male,Lucknow,1274697,Audi,SUV,Diesel,11,2478729,19,15115,1,72.1,0.829,1,300581,249181.0,High,150000
CUST047473,65,Male,Bengaluru,2099514,Ford,Hatchback,Diesel,4,800107,40,11361,0,96.8,0.2575,1,162727,41907.0,Medium,59575
CUST047474,60,Female,Bhubaneswar,2235470,Mahindra,SUV,Petrol,3,2621198,40,34823,0,74.6,0.5521,0,0,49693.0,High,70086
