customer_id,age,gender,city,car_brand,car_model,engine_cc,vehicle_age_years,vehicle_value_inr,driving_score,annual_mileage_km,previous_claims_count,years_licensed,claim_occurred,actual_claim_amount_inr,claim_probability_true,risk_level
53711d82-c5dd-4cff-83a3-8d5d47404808,60,female,bangalore,tata,Nexon,1198,4,664000.0,84.5,29603,1,20,0,,0.1492,medium
aa85d628-8a0e-4a55-a0c6-5d12a6672dae,24,male,jaipur,mahindra,Thar,1432,8,441000.0,68.2,7411,2,5,0,,0.3425,high
59624a9a-f137-4793-b725-49070c013962,56,female,agra,toyota,Camry,2092,3,2028000.0,69.5,20213,0,2,0,,0.0791,low
071aee74-337b-4ee2-99c0-6c529a699efd,49,female,nagpur,hyundai,Tucson,1413,11,224000.0,54.2,13118,1,15,0,,0.2384,medium
7f039188-f981-4a53-84c6-74770cdee68c,47,female,jaipur,toyota,Camry,2420,0,2383000.0,74.2,9934,1,22,1,903600.0,0.1527,medium
be36f7bb-0bdd-4d0c-b597-d2b3d8f76d88,80,other,bhopal,volkswagen,Taigun,2208,2,1928000.0,90.2,21745,0,59,0,,0.0986,low
3374eee7-35ca-48c5-aa01-01f683f5edc4,67,male,indore,kia,EV6,1626,3,728000.0,35.7,20874,2,1,0,,0.3403,high
898eebe3-07c5-469f-9b39-f2af33ed5dea,75,female,chennai,maruti,Swift,910,0,1781000.0,88.4,43737,0,12,0,,0.1496,medium
a46b9922-c49f-4bf1-a177-97603143ecec,55,male,kolkata,maruti,WagonR,1148,5,690000.0,56.2,12510,1,12,0,,0.1857,medium
0208574b-78b9-43f6-9626-0f5d02adb66d,76,male,indore,honda,Amaze,2477,10,144000.0,48.4,15263,1,42,0,,0.3195,high
aa3165b3-9839-466f-b3e2-b5d0268254ba,48,male,agra,maruti,Swift,1378,0,931000.0,68.7,10954,0,14,0,,0.0587,low
53bda8eb-5668-4d60-87ac-81bc9d01b0f8,70,male,hyderabad,tata,Harrier,1078,12,449000.0,76.3,23308,0,27,0,,0.0985,low
45fc1885-8211-4fcc-9e59-ec802a34118d,69,male,bangalore,honda,WR-V,1935,8,181000.0,70.2,14440,2,38,0,,0.2313,medium
89407a2b-9c4e-427c-8239-f4229a24f83f,71,female,patna,tata,Altroz,1377,8,203000.0,46.8,15203,0,36,0,,0.263,high
dd43bc25-699d-46fc-ac97-092ab232d09a,50,male,mumbai,renault,Kiger,1408,3,1099000.0,92.4,7772,0,27,0,,0.02,low
bb9444d6-8a62-4d45-baad-809964006ac5,55,male,kolkata,nissan,Terrano,889,9,162000.0,68.8,21673,0,14,0,,0.0806,low
86f9c564-0c81-4ecc-88cc-d92586dfcd8c,58,female,agra,maruti,Alto,1668,6,508000.0,82.2,16091,1,24,0,,0.1565,medium
fb4760a1-c4b4-4256-b392-e796ae6508f0,30,female,vadodara,renault,Triber,819,8,510000.0,63.1,16621,0,3,0,,0.0805,low
70bf5d7f-1d68-4b53-812f-8e044d32976f,69,male,jaipur,volkswagen,Vento,2454,2,1950000.0,67.9,44586,0,45,0,,0.1126,medium
4c4ad9c7-84c1-4224-8bb5-1d8d3d826090,25,male,visakhapatnam,hyundai,Creta,1054,7,445000.0,67.8,15020,1,2,0,,0.1907,medium
bf373dcf-32be-429d-aa52-ed3f122d2600,42,male,hyderabad,mahindra,Thar,1086,8,475000.0,76.4,6524,0,1,0,,0.0411,low
17d8cb83-abca-4b9a-93dd-4e277fc4f81f,27,male,bangalore,maruti,Dzire,1139,9,147000.0,68.5,17113,0,1,0,,0.127,medium
9a377ba2-5a1e-4e78-b26d-da25319ec16b,65,male,indore,ford,Figo,1768,1,1056000.0,66.6,11399,0,4,0,,0.1112,medium
8a9d2cf6-8af0-47d6-87cf-43f5b56e0155,80,female,agra,kia,Sonet,1124,14,383000.0,78.4,6870,2,15,0,,0.3278,high
3a196e4f-44cb-4b1c-8d70-3566ea4d7f77,72,male,delhi,maruti,Dzire,1062,0,1090000.0,72.0,26582,1,24,0,,0.2329,medium
deffc463-2a66-4446-8b7a-d1140f06843d,80,female,indore,honda,WR-V,1791,13,166000.0,62.8,14015,0,59,0,,0.2328,medium
679de65b-457b-4a1a-ba1a-644957b455e9,66,female,agra,mahindra,XUV700,1702,6,447000.0,70.0,13704,0,25,0,,0.1123,medium
1c1a8844-ed94-411a-82d1-194e8a4293a1,49,male,kolkata,volkswagen,Taigun,1436,10,530000.0,86.1,18519,0,29,0,,0.0507,low
957de7a5-9c28-4aa4-ba6a-e4c980101550,79,male,lucknow,hyundai,i20,1332,0,987000.0,87.9,11387,2,11,0,,0.2579,high
99360cc8-a758-48a7-889a-46099f0cb7a1,71,female,visakhapatnam,maruti,Baleno,1669,13,428000.0,66.2,5693,0,7,1,68400.0,0.2063,medium
abd17cf3-1efc-4df0-bf82-8518f820586d,37,female,kanpur,hyundai,Tucson,943,8,481000.0,55.5,14238,0,10,0,,0.1032,medium
f534fab9-8b52-4c2c-8f1c-fc49187b7717,22,male,hyderabad,hyundai,i20,1199,2,690000.0,60.1,9185,2,3,0,,0.432,high
c2b29220-82c5-41b0-b1c4-d96905c89f30,80,female,bhopal,maruti,Dzire,1198,15,443000.0,59.7,8290,0,2,0,,0.241,medium
52c2e1c3-b786-4651-a1c3-d0435b3468be,24,female,mumbai,maruti,Swift,1319,8,484000.0,48.2,19049,0,6,1,90700.0,0.272,high
4e0eb22d-6331-49d1-ac45-e960da81ef3b,72,male,chennai,honda,CR-V,2353,5,690000.0,64.0,15480,0,43,0,,0.2681,high
3b75971d-d87b-476b-b4b2-84807f0452da,48,male,surat,tata,Harrier,888,15,245000.0,82.8,14355,1,29,0,,0.1324,medium
5617a343-217a-4b19-8021-4dfc333742dc,21,female,nagpur,hyundai,Verna,988,0,476000.0,77.2,26178,0,3,0,,0.1454,medium
4bcf73b3-4dc4-44ad-9c77-080b40adf3b9,25,male,vadodara,kia,Carnival,1698,9,371000.0,67.4,20285,2,3,0,,0.2981,high
6f817113-e9e9-4ae5-a6a9-4f99b01e501b,42,female,kanpur,renault,Captur,1096,5,187000.0,78.4,16003,0,16,0,,0.0257,low
6af0db4e-4e1a-4f72-881e-ae59931df9cc,56,female,pune,maruti,WagonR,1580,2,755000.0,59.3,12687,0,14,0,,0.1055,medium
5b5bed9e-3e69-4445-b436-0a0cc56c612f,82,female,bangalore,bmw,X5,2263,13,1223000.0,58.9,40701,1,46,0,,0.3914,high
683286a0-b531-4d7c-af35-4ee12a10b543,72,male,chennai,toyota,Urban Cruiser,2011,4,1753000.0,61.2,8791,1,35,0,,0.2701,high
d2bca5c7-b355-4c8f-a7cc-8c0c51bff091,48,male,jaipur,tata,Punch,1181,7,134000.0,38.4,21604,1,13,0,,0.2396,medium
d7d879bb-1bf9-41ee-b53a-3544a3151907,31,male,vadodara,hyundai,Creta,1196,0,1033000.0,58.8,8946,1,9,0,,0.1694,medium
ea70efb5-96ef-438d-b19b-e3b1341c6240,80,female,kolkata,tata,Altroz,1563,7,228000.0,51.5,6731,0,21,0,,0.2415,medium
7380f56e-7015-4f3b-8c1b-804ff314ac29,31,male,agra,toyota,Fortuner,2227,2,1755000.0,64.5,28407,1,2,0,,0.1679,medium
7405aee4-75ea-416d-95d5-64806606e5c0,20,male,chennai,tata,Harrier,1076,4,447000.0,62.1,12646,0,1,0,,0.2046,medium
aba4dbe3-cce7-4f99-b8d8-3c84c16a3c97,53,female,bangalore,tata,Altroz,815,12,239000.0,68.2,36376,0,27,0,,0.1919,medium
25da75a7-22df-4d2d-af58-919fa89a35f9,79,female,delhi,audi,A6,3187,4,4098000.0,63.1,23828,2,16,1,553900.0,0.3135,high
f16fb53c-5e0f-42df-8968-46355b11c406,75,female,kolkata,nissan,GT-R,1391,0,1768000.0,49.2,9632,1,13,0,,0.2922,high
84fd7053-d454-4771-b786-d7c8c0e27d0d,19,male,visakhapatnam,other,Generic Model B,1162,10,531000.0,65.6,8365,0,1,0,,0.2024,medium
2eac09aa-3dd1-4bc2-9254-736bb9d86133,52,male,mumbai,toyota,Glanza,1738,4,920000.0,53.3,20716,0,28,0,,0.0743,low
3a859235-1e23-4913-a4ff-5fec9aeb5e12,67,male,kolkata,hyundai,Verna,886,7,127000.0,73.9,18249,2,32,0,,0.2208,medium
624d958d-afb8-4dd3-82a0-d6ed6d71277b,66,male,hyderabad,maruti,Swift,1598,13,456000.0,54.9,14983,0,14,0,,0.2003,medium
bcfae107-49dd-489b-8f8f-924138874795,65,male,surat,hyundai,Venue,1716,5,389000.0,78.6,12738,0,14,0,,0.0765,low
f813f924-e679-45f0-b924-5e650d2691fb,74,male,visakhapatnam,toyota,Fortuner,1486,4,1559000.0,73.0,9532,0,1,0,,0.1357,medium
c5a2b003-5644-4703-acfc-802532867a09,21,female,visakhapatnam,kia,Carnival,1720,13,201000.0,78.3,8012,0,3,0,,0.2151,medium
c14b06c5-1255-4076-b5e3-ed232241c72d,76,female,delhi,volkswagen,Virtus,1561,12,718000.0,33.0,11565,0,53,0,,0.3025,high
9113d641-cf2f-48bb-99c4-ea385c1bdd5d,32,male,ahmedabad,mg,Astor,997,5,175000.0,52.7,12417,3,9,0,,0.3459,high
1e39a5ea-506f-409d-8d3e-1cccab6bcf0f,58,male,bangalore,mg,Comet,1410,0,467000.0,62.6,18265,0,2,0,,0.1183,medium
b2895ad2-5974-4a63-b833-72889e87ed58,83,female,coimbatore,mahindra,XUV700,1698,0,806000.0,83.7,16433,0,54,0,,0.1318,medium
5ad21699-c795-4463-b61a-02d01039ef8f,63,male,kanpur,maruti,Swift,911,8,429000.0,84.7,18195,1,4,0,,0.1261,medium
8d90823c-f7ac-41c7-ba03-3dc5d605a054,69,male,hyderabad,mahindra,Scorpio,1378,15,185000.0,81.2,7970,0,26,0,,0.0814,low
b1e41c5c-1eef-4ff4-8901-51e2ef064f8f,75,male,coimbatore,maruti,WagonR,949,3,898000.0,80.3,4870,1,36,0,,0.1715,medium
ad9fe05d-533c-4d32-b11b-2de8930e75ae,32,male,ahmedabad,kia,EV6,890,11,467000.0,64.7,33713,1,11,0,,0.2815,high
a4e32dca-ae27-4d43-98f4-8dfbe3e4e53f,50,female,nagpur,hyundai,Creta,1114,14,157000.0,79.1,18410,1,31,0,,0.1587,medium
67721a64-b928-4208-9820-ca6b94d275bb,52,female,indore,kia,Seltos,1084,11,499000.0,56.1,13559,1,32,1,84100.0,0.2102,medium
ab7c06c8-009b-4e93-b8bf-244ff6569604,81,female,coimbatore,ford,Freestyle,1890,13,129000.0,81.0,6952,1,15,0,,0.2333,medium
099e8605-67a2-411e-a0a9-5888e1e2a868,23,female,bangalore,hyundai,Creta,1295,10,320000.0,81.1,19796,1,4,0,,0.3085,high
da67576b-6e21-4795-b716-4fe337e88d82,81,female,surat,volkswagen,Tiguan,1806,13,894000.0,55.5,23159,1,21,1,249200.0,0.2942,high
a7041b1d-8427-4e86-8f89-4224cda04d11,64,male,delhi,honda,City,1582,8,221000.0,67.2,19573,0,35,0,,0.0845,low
760172bf-4126-4e2e-b372-6d460fae48eb,77,male,delhi,kia,Carnival,1788,5,202000.0,80.7,8493,1,52,0,,0.2199,medium
68c49d26-2322-4991-bf52-3d7a75385301,83,female,kolkata,skoda,Superb,2078,12,739000.0,85.2,7132,1,60,0,,0.2079,medium
889e976c-d62e-4b6b-97b2-0475402a32d8,49,male,nagpur,tata,Punch,1291,13,358000.0,55.4,5627,0,10,1,79300.0,0.1324,medium
91c19fd0-deb4-43a4-8a9d-0f74eb913cf4,70,male,kolkata,volkswagen,Vento,1708,8,620000.0,57.7,15513,1,6,0,,0.1912,medium
fdc4ef42-2d74-42a0-ad90-d413e10d4324,26,male,surat,renault,Kiger,1658,7,427000.0,57.6,7817,0,3,0,,0.124,medium
2d72cf6f-3e41-427d-8723-add2a0d21ecf,63,female,vadodara,skoda,Slavia,1763,14,683000.0,76.3,22394,0,8,0,,0.1163,medium
15bcc4e0-e424-4cb5-8d5b-4f76e49cd564,64,female,ahmedabad,mahindra,Bolero,870,3,671000.0,80.1,23017,1,9,1,319600.0,0.1311,medium
af2329bd-f5a6-43b7-a041-7e5e39e07086,43,female,nagpur,maruti,Baleno,1395,15,213000.0,76.9,10837,0,4,0,,0.0801,low
042a24cb-b893-44c5-8bfe-b8b25293c446,70,female,surat,maruti,Alto,960,7,365000.0,51.4,9873,0,21,0,,0.1133,medium
b44aa452-b686-4b08-a292-9dece1c79a79,53,female,ahmedabad,hyundai,Venue,1565,13,455000.0,39.5,8928,0,25,0,,0.2172,medium
3c2bc5b8-c5ac-464f-89fa-af83294b7707,29,male,kanpur,maruti,WagonR,1137,13,515000.0,74.3,10648,1,6,0,,0.1581,medium
77c4aba7-9ce6-493d-a127-409dd6a5ecd0,68,female,kolkata,kia,Sonet,1670,8,306000.0,58.5,23001,0,7,0,,0.1247,medium
32af09c1-bc5b-44f4-9d41-4a9fd84d1ae6,51,female,delhi,tata,Nexon,813,11,512000.0,49.4,11680,1,4,0,,0.2444,medium
62ab0e91-63e1-4170-ab2d-4fda934feceb,38,male,visakhapatnam,kia,EV6,1001,2,855000.0,61.8,8620,1,19,0,,0.1761,medium
675ac8ef-691e-47ee-981a-7972c57ac3fe,31,female,kanpur,hyundai,Tucson,915,13,350000.0,57.2,16552,1,3,1,143200.0,0.215,medium
b1311a1c-e8ad-47df-b7f7-82bf9f0c745d,48,male,bhopal,tata,Punch,806,9,363000.0,85.6,18457,2,29,0,,0.175,medium
a2637440-dd2e-478d-bc54-0331d15e0def,62,male,mumbai,hyundai,i20,1375,3,955000.0,78.9,28788,1,24,0,,0.1598,medium
5f749202-48db-4c4f-8b9c-394b6fddf818,74,male,patna,toyota,Glanza,1815,12,553000.0,62.8,22332,0,20,0,,0.2153,medium
0ccac58f-1d3b-4f0a-94a5-efeb5e12e022,61,female,surat,maruti,Baleno,839,9,365000.0,53.2,15369,2,41,0,,0.3432,high
1a42cb73-8760-49b2-8dde-0b28e402031c,32,male,patna,renault,Captur,1432,7,208000.0,71.2,5867,0,8,0,,0.1025,medium
2042ff78-1060-4a26-9bdd-d944065c2577,85,female,indore,mg,Comet,1727,6,523000.0,65.5,4448,0,35,0,,0.1345,medium
c1e93984-5f27-4589-a6d4-f576e5de686a,29,male,delhi,honda,City,1216,1,880000.0,47.4,6092,0,9,0,,0.1221,medium
49eda201-2af8-44e2-80a9-a78924c655f8,52,male,visakhapatnam,tata,Harrier,1754,5,450000.0,90.9,10737,1,14,1,27700.0,0.0794,low
2d411460-4964-4b0c-bec3-faaa5aef7da8,31,female,agra,hyundai,Creta,1156,10,128000.0,52.3,17275,0,1,0,,0.1719,medium
e994046c-899d-48f0-9f7a-83b39b950671,76,female,bangalore,maruti,WagonR,1173,1,1333000.0,43.9,28808,0,56,1,361800.0,0.2354,medium
1c13b830-4324-40ea-84e4-c0daeec3738d,39,male,bangalore,kia,Seltos,1050,10,159000.0,52.9,7237,0,4,0,,0.161,medium
47efa9f0-22db-438d-b8c5-a86708a1cb27,57,male,agra,renault,Triber,1350,11,491000.0,64.8,8701,0,20,0,,0.1375,medium
1becc67b-30d7-4e68-84e1-39a1e53fd2a2,68,female,patna,maruti,Swift,1009,12,185000.0,64.9,8136,0,49,0,,0.1242,medium
3dd7977b-9201-4ab2-a12b-7f85add35be9,51,female,bhopal,tata,Punch,1277,2,759000.0,61.2,30101,1,30,0,,0.2529,high
938ae17b-5734-4cf4-a24a-78fe9cc86fa3,44,female,coimbatore,nissan,Micra,1364,9,327000.0,77.1,14555,0,1,0,,0.0895,low
8369aac5-e04c-4515-98d8-8dc28e02b045,76,female,kolkata,kia,Carens,1745,7,273000.0,54.8,33584,0,12,0,,0.2787,high
63b46e36-1902-415e-92ec-201e07134635,51,male,mumbai,mahindra,Thar,881,3,444000.0,59.5,15519,0,16,0,,0.1058,medium
0ffaa7b6-86d8-41b2-83ee-e59ff1e93b18,45,female,coimbatore,maruti,Alto,1713,11,374000.0,75.1,25732,0,23,0,,0.0688,low
97e55bd3-51d7-44d1-91ee-cf1d3c595ee5,48,female,hyderabad,tata,Harrier,1519,3,1115000.0,57.8,17521,1,1,0,,0.1796,medium
13acd10a-233e-4563-a4a7-41e4f7fa2b57,55,male,visakhapatnam,tata,Nexon,1732,15,431000.0,90.7,19748,0,23,0,,0.0515,low
9100dc5e-d893-45e7-bed2-cb503d4be50b,33,male,kanpur,hyundai,i20,1579,2,1138000.0,79.1,8138,0,1,0,,0.0654,low
6953d01b-9748-497c-b6e8-4ea02c49e48a,23,male,pune,mahindra,XUV700,1140,4,599000.0,48.8,9779,1,1,0,,0.2972,high
5aefc57a-2276-42a6-85b9-35e6ca0a78db,57,female,kanpur,maruti,Swift,1793,0,521000.0,49.9,19740,0,34,0,,0.1426,medium
d965a24f-c136-4104-9ac8-925b43470daf,60,male,ahmedabad,hyundai,i20,1500,5,306000.0,65.8,6635,0,13,0,,0.1084,medium
f1394a73-2aee-4d27-96dc-dbb2b9227061,24,male,delhi,tata,Harrier,1430,12,408000.0,89.5,57601,1,2,0,,0.3071,high
4ed0c1f6-05a0-4e9b-a9f8-22ef60716626,44,female,indore,tata,Altroz,1065,0,788000.0,64.8,7086,1,1,0,,0.1843,medium
8b4e7709-0ea7-4d17-8fa0-6a5ff3d8bd8c,22,female,kanpur,maruti,WagonR,876,10,127000.0,79.6,29412,1,4,0,,0.2479,medium
70980e06-e50e-443a-a1ee-e4fac282823a,51,female,agra,maruti,Alto,977,5,586000.0,52.6,14368,0,30,0,,0.1061,medium
b561f875-06fe-4426-8ffa-b9e6cfa7000f,18,female,patna,maruti,Swift,1181,11,349000.0,82.3,14181,0,0,0,,0.2078,medium
760c1248-05f8-4d61-afb6-1c899fee2045,69,female,bangalore,mahindra,XUV300,1367,14,418000.0,78.0,39787,0,24,0,,0.1683,medium
839e7150-af96-431c-bad3-d5c06d710536,25,female,kolkata,renault,Triber,1424,2,1125000.0,69.7,26092,0,1,0,,0.0781,low
b8154f11-3490-4618-aa09-9afa8072fd9c,58,female,indore,bmw,5 Series,3669,7,2221000.0,72.0,17995,0,17,0,,0.0652,low
3d37e6e8-a143-439b-b555-ef9c2c395fa2,44,female,chennai,maruti,Alto,1096,11,251000.0,55.2,17491,3,10,1,34200.0,0.3865,high
cc8b8fd3-4839-4c9a-a800-3d35bfbd1348,21,female,hyderabad,kia,Carens,1412,10,157000.0,46.3,17326,1,3,0,,0.3853,high
32d5251b-8396-4ad6-813b-030b0361d505,45,male,ahmedabad,honda,CR-V,2113,15,319000.0,73.5,26839,0,1,0,,0.0906,low
a2cdad1e-4ae4-49a1-8cf9-40a6bca52be4,54,male,agra,tata,Harrier,886,13,469000.0,69.4,12951,0,31,0,,0.0937,low
e9113c88-73d4-40f0-b112-2e35bdee366e,24,female,chennai,tata,Altroz,1279,10,288000.0,42.3,15154,1,6,0,,0.3929,high
9659fe8d-a40c-48c7-8fca-2b694e248bbe,52,male,kanpur,hyundai,Venue,1526,5,606000.0,57.6,28116,0,18,0,,0.0928,low
27928349-ea8b-414b-9415-21a765d4fa06,50,male,lucknow,tata,Harrier,1658,4,699000.0,56.0,9367,0,31,0,,0.1078,medium
a3f740c9-8570-441f-9c78-fa17c7ff4d01,81,female,lucknow,hyundai,i20,1635,5,483000.0,75.0,12607,0,31,0,,0.1695,medium
777eaa8b-761f-496a-8a99-23e112d6cde0,26,female,delhi,tata,Altroz,1242,8,499000.0,85.5,19992,1,6,0,,0.1259,medium
e148505b-ba43-4c5d-9254-7f30dde809da,34,male,bhopal,mg,Astor,1278,6,431000.0,60.8,46824,1,11,0,,0.2164,medium
f89dcc71-1f40-4841-851c-68b111b124cd,46,female,jaipur,mahindra,XUV700,1433,14,427000.0,63.1,13276,0,11,1,30900.0,0.1282,medium
76461286-4608-45a2-ba02-69ca7a8226fd,24,male,nagpur,maruti,WagonR,1433,4,564000.0,59.3,32808,0,5,0,,0.2995,high
613976f2-1737-4fb3-9594-fb599c3a3893,29,female,chennai,maruti,WagonR,1544,12,289000.0,53.1,21481,1,1,0,,0.2604,high
bfa987c3-74f2-4656-9f7c-711dec312ef7,20,male,surat,renault,Triber,1461,14,206000.0,60.0,27253,0,2,0,,0.2702,high
49aea000-c2f6-4b7b-859e-179c182becb8,58,female,visakhapatnam,maruti,Dzire,803,4,414000.0,74.0,20763,1,17,0,,0.1742,medium
3ef1132f-8da7-4e8c-bf31-24d85757b32c,85,male,coimbatore,maruti,Swift,1257,10,258000.0,64.8,12572,0,3,0,,0.2062,medium
9aed5f4a-ef17-40da-a656-753881525464,76,male,chennai,skoda,Kushaq,1989,11,844000.0,58.4,17905,1,42,0,,0.3205,high
fd356943-6351-4f18-ba61-bb2b22b7cfd9,64,male,agra,maruti,Baleno,1666,2,1073000.0,47.9,39753,2,7,1,240600.0,0.3596,high
010de83d-5eff-41d2-98a7-d04f4ffe2907,57,female,hyderabad,honda,WR-V,2310,9,395000.0,61.6,13138,1,24,0,,0.2411,medium
3a54e1bb-0f62-48b6-9e75-321bc1da98bf,66,female,hyderabad,mg,Gloster,838,5,178000.0,59.6,20556,0,20,0,,0.1016,medium
0abe8c1a-8f1a-4967-973d-9ceeb87b2300,59,male,bangalore,hyundai,Tucson,1311,5,399000.0,67.9,33063,1,2,0,,0.2547,high
f80c3036-2f1b-4511-9604-5d3c9a8a36ec,70,male,ahmedabad,hyundai,Tucson,865,7,191000.0,75.5,12458,0,5,0,,0.0906,low
5b6087ea-1735-4450-9471-155c8d06c413,39,male,delhi,mahindra,XUV300,1633,1,713000.0,42.5,13005,0,14,0,,0.1642,medium
932d83c2-7f01-4e16-9263-4f4e4ac541f3,31,male,bhopal,maruti,Baleno,934,9,167000.0,67.9,12731,0,13,0,,0.1424,medium
710f1e8a-4c53-4303-82c0-b0118a190e05,26,female,coimbatore,honda,WR-V,1995,9,167000.0,82.0,18089,2,1,1,97500.0,0.2863,high
77555150-1e50-4d79-b7df-314c1833a175,43,female,kolkata,kia,Carnival,1600,12,297000.0,100.0,30062,0,4,0,,0.1249,medium
33fb5b47-2622-4e67-a821-85da0c10ae06,35,male,patna,mahindra,Bolero,1712,11,259000.0,86.4,8699,1,3,0,,0.1173,medium
a552987d-bfa6-41ba-9836-a6bdf2609e05,66,female,patna,mahindra,XUV300,1240,9,260000.0,91.5,8463,0,30,0,,0.0459,low
910946d6-9f3d-488a-bde2-81aa9cd4b549,76,female,lucknow,honda,CR-V,1937,6,188000.0,65.1,34299,0,13,0,,0.231,medium
11c2cbe1-40f7-4090-961b-81701de361a3,34,male,hyderabad,maruti,Swift,1072,10,244000.0,72.2,28707,0,9,1,78900.0,0.0265,low
b5a1541e-2326-4ab4-ae9f-a0a94ac8b378,60,male,chennai,maruti,WagonR,1737,7,470000.0,99.3,8469,1,39,0,,0.0575,low
db983208-e79b-4811-9cfd-64b82ee29933,36,male,lucknow,jeep,Compass,3830,11,1042000.0,69.8,7035,0,10,0,,0.0879,low
d8859e7c-fbf2-4872-a71b-aa2d4b812f0b,63,female,nagpur,maruti,Dzire,1681,1,530000.0,51.8,19897,0,28,0,,0.164,medium
0a03d3a0-db41-48e7-ae77-5ea8c36b8a9f,58,male,surat,hyundai,Verna,1193,7,443000.0,88.4,40389,0,36,0,,0.1573,medium
9ef3239a-17c6-499d-9072-1f65fe4bebd7,22,male,patna,maruti,WagonR,1755,8,461000.0,88.3,30485,0,1,0,,0.1966,medium
f84d8567-22a9-41a8-a3d4-cc8129f69707,46,female,ahmedabad,mahindra,Bolero,1761,4,315000.0,92.9,22549,0,2,0,,0.0284,low
84f62200-4172-49f9-a226-d2648421a688,73,male,chennai,maruti,Alto,1522,5,276000.0,71.5,12306,0,19,0,,0.1691,medium
4aeed561-f3a0-486e-910e-1b813e77d294,24,female,bangalore,maruti,WagonR,1205,4,318000.0,61.4,33601,0,5,1,131300.0,0.2858,high
bf772bb3-b56f-4a7a-b68f-d74c4b15d411,78,male,indore,honda,Jazz,1855,15,123000.0,84.4,12634,3,48,0,,0.3707,high
e2086203-8fd4-4a2b-8123-8691af7ac556,55,male,bangalore,maruti,Baleno,976,5,349000.0,87.4,20211,0,36,0,,0.02,low
190106d5-1529-4288-91de-fb0b6031be45,38,female,mumbai,maruti,Baleno,1391,13,303000.0,72.0,26845,0,18,0,,0.0718,low
17a079ce-c90c-4cab-b94b-6ac0cf9b5b51,48,female,surat,hyundai,Tucson,919,15,161000.0,66.0,16976,0,5,0,,0.093,low
0bcbcb9b-fa70-44e8-ba1a-26df21daf565,27,female,agra,hyundai,Creta,1781,0,560000.0,51.2,25829,0,2,0,,0.0886,low
d86ab005-3b16-4c5a-95ce-575beb81ac15,60,male,indore,maruti,Swift,1479,10,471000.0,79.3,38464,1,33,1,159300.0,0.2066,medium
61ce730a-d2f4-4c39-9812-cf4396bdea8f,32,female,hyderabad,hyundai,Verna,1207,5,295000.0,66.2,27586,0,2,0,,0.0928,low
9afd7719-53e3-4b72-8360-656c2e74660c,22,other,ahmedabad,maruti,WagonR,1432,2,709000.0,84.5,6853,0,1,0,,0.1596,medium
fdc05159-f730-41b3-a9f9-b3831f2a5bd6,50,male,kolkata,tata,Safari,803,1,652000.0,75.3,10925,1,12,0,,0.1085,medium
b43fd659-a06f-49ea-a5ed-ab6fe8eb4428,26,female,lucknow,mahindra,XUV700,1121,15,458000.0,59.6,8720,0,8,0,,0.1608,medium
1c231b74-b899-428b-a29c-8e2ea0f89a32,79,male,nagpur,hyundai,Creta,1087,4,680000.0,92.4,12947,2,34,0,,0.2963,high
1bbc95a0-b3f0-4fe0-9e8b-9babce47d848,54,male,bangalore,renault,Duster,1611,6,470000.0,80.3,19657,3,3,0,,0.2529,high
beccac88-772a-4780-b090-f56e99e912cb,57,male,chennai,maruti,Dzire,1262,14,308000.0,37.3,37500,0,20,0,,0.3085,high
07deaee5-cf3d-426a-95a6-d95d0daf3de1,80,male,bangalore,skoda,Kushaq,1373,15,879000.0,73.1,26083,0,32,0,,0.2344,medium
0a9fd05c-b6aa-471f-b8d0-b4864d303ecc,34,female,chennai,maruti,Baleno,1790,9,496000.0,48.0,13271,0,6,0,,0.1424,medium
bde24273-3caf-4c59-a91c-c8e4e1839e61,73,male,coimbatore,mahindra,Thar,1238,8,435000.0,40.4,25122,0,14,1,231900.0,0.2619,high
137f870e-ee5c-4604-aa57-22a99cee25b2,40,male,lucknow,maruti,Baleno,1050,11,149000.0,92.7,13849,0,2,0,,0.024,low
6f679a6b-9327-493a-b37e-34b17042ef8d,85,female,pune,kia,Sonet,1726,13,268000.0,53.3,9017,0,56,1,32200.0,0.2331,medium
708786d1-c9ea-4e0c-b5fb-38e67eecd773,53,female,surat,tata,Safari,863,14,345000.0,41.8,10964,0,20,0,,0.1683,medium
6b434dd8-ae89-40dd-8c39-028e04995755,73,female,bangalore,tata,Safari,1704,12,345000.0,94.6,19019,0,43,0,,0.1492,medium
0905ac58-e1e2-49a3-8a2d-8bd0ad0ea463,28,male,kanpur,volkswagen,Virtus,1402,1,2399000.0,75.9,18157,0,1,0,,0.049,low
0e93f1c2-224f-4574-bb97-c5d7f4d01966,84,female,patna,nissan,Terrano,1731,9,531000.0,71.6,20098,3,45,0,,0.4149,high
f7287716-feab-49ec-a34f-394c78f653ba,37,male,coimbatore,mahindra,XUV300,950,4,823000.0,46.2,8650,2,18,0,,0.2841,high
064ad635-4163-4508-a204-4254c5dae2af,46,female,bangalore,maruti,Alto,936,4,594000.0,78.8,19359,0,10,0,,0.0527,low
b2670210-f335-4c7e-aab5-74bb55d95384,78,male,visakhapatnam,audi,A4,3411,10,1503000.0,48.6,7331,1,36,0,,0.3874,high
69fe4956-3e32-46d4-9f6d-b3ade9b07209,61,female,delhi,hyundai,i20,1448,13,400000.0,82.8,30956,0,33,0,,0.1606,medium
